model,task,accuracy,stderr,source_branch,n_questions,eval_setting
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_high_school_world_history,1.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_human_aging,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_human_sexuality,0.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_international_law,0.3333333333,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_jurisprudence,0.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_marketing,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_medical_genetics,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_miscellaneous,0.6666666667,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_moral_disputes,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_moral_scenarios,0.2857142857,0.1707469442,erasure,7,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_nutrition,0.5000000000,0.2500000000,erasure,4,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_philosophy,0.6666666667,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_prehistory,0.8000000000,0.1788854382,erasure,5,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_professional_accounting,0.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_professional_law,0.3750000000,0.1711632992,erasure,8,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_professional_medicine,0.6000000000,0.2190890230,erasure,5,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_professional_psychology,0.3333333333,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_public_relations,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_security_studies,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_sociology,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_us_foreign_policy,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_virology,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_turkish_world_religions,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_abstract_algebra,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_anatomy,0.3333333333,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_business_ethics,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_clinical_knowledge,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_college_biology,1.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_college_computer_science,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_college_mathematics,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_college_medicine,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_computer_security,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_conceptual_physics,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_electrical_engineering,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_elementary_mathematics,0.0000000000,0.0000000000,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_formal_logic,0.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_high_school_biology,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_high_school_chemistry,1.0000000000,0.0000000000,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_high_school_european_history,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_high_school_geography,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_high_school_government_and_politics,0.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_high_school_macroeconomics,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_high_school_mathematics,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_high_school_physics,0.2500000000,0.2165063509,erasure,4,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_high_school_psychology,1.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_high_school_statistics,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_high_school_world_history,1.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_human_aging,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_human_sexuality,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_international_law,0.0000000000,0.0000000000,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_jurisprudence,0.0000000000,0.0000000000,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_marketing,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_medical_genetics,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_miscellaneous,0.6666666667,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_moral_disputes,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_moral_scenarios,0.2857142857,0.1707469442,erasure,7,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_nutrition,0.7500000000,0.2165063509,erasure,4,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_philosophy,0.3333333333,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_prehistory,0.6000000000,0.2190890230,erasure,5,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_professional_accounting,0.5000000000,0.3535533906,erasure,2,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_professional_law,0.5000000000,0.1767766953,erasure,8,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_professional_medicine,0.4000000000,0.2190890230,erasure,5,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_professional_psychology,0.6666666667,0.2721655270,erasure,3,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_public_relations,0.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_security_studies,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_sociology,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_us_foreign_policy,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_virology,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_rephrased_data_translated_vietnamese_world_religions,1.0000000000,0.0000000000,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_security_studies,1.0000000000,,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_sociology,1.0000000000,,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_us_foreign_policy,1.0000000000,,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_virology,1.0000000000,,erasure,1,0-shot
zephyr_7b_beta,tinyMMLU_world_religions,1.0000000000,,erasure,1,0-shot
zephyr_7b_beta,wmdp_bio_questions,0.6630007855,0.0132482118,erasure,1273,0-shot
zephyr_7b_beta,wmdp_cyber_questions,0.4197282335,0.0110713576,erasure,1987,0-shot
zephyr_7b_beta,wmdp_rephrased_data_english_filler_text_bio_questions,0.6331500393,0.0135077606,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrased_data_hindi_filler_text_bio_questions,0.6284367636,0.0135435638,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrased_data_latin_filler_text_bio_questions,0.6433621367,0.0134254012,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrased_data_rephrased_conversation_bio_questions,0.6410054988,0.0134449928,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrased_data_rephrased_poem_bio_questions,0.6501182033,0.0133883182,erasure,1269,0-shot
zephyr_7b_beta,wmdp_rephrased_data_technical_terms_removed_1_bio_questions,0.5820895522,0.0138236368,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrased_data_translated_arabic_bio_questions,0.4831107620,0.0140057993,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrased_data_translated_bengali_bio_questions,0.4721131186,0.0139919829,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrased_data_translated_czech_bio_questions,0.5899450118,0.0137851855,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrased_data_translated_farsi_bio_questions,0.4956794973,0.0140132732,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrased_data_translated_french_bio_questions,0.6199524941,0.0136582945,erasure,1263,0-shot
zephyr_7b_beta,wmdp_rephrased_data_translated_german_bio_questions,0.6009426551,0.0137252407,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrased_data_translated_hindi_bio_questions,0.4673998429,0.0139839778,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrased_data_translated_korean_bio_questions,0.5428122545,0.0139623304,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrased_data_translated_telugu_bio_questions,0.4446190102,0.0139275689,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrased_data_translated_turkish_bio_questions,0.5577376277,0.0139200491,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrased_data_translated_vietnamese_bio_questions,0.5285592498,0.0145750949,erasure,1173,0-shot
zephyr_7b_beta,wmdp_rephrasing_data_rephrased_conversation_bio_questions,0.6410054988,0.0134449928,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrasing_data_rephrased_poem_bio_questions,0.6501182033,0.0133883182,erasure,1269,0-shot
zephyr_7b_beta,wmdp_rephrasing_data_replaced_with_variables_bio_questions,0.6072270228,0.0136877525,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrasing_data_technical_terms_removed_1_bio_questions,0.5820895522,0.0138236368,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrasing_data_translated_arabic_bio_questions,0.4831107620,0.0140057993,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrasing_data_translated_bengali_bio_questions,0.4721131186,0.0139919829,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrasing_data_translated_czech_bio_questions,0.5899450118,0.0137851855,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrasing_data_translated_farsi_bio_questions,0.4956794973,0.0140132732,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrasing_data_translated_french_bio_questions,0.6199524941,0.0136582945,erasure,1263,0-shot
zephyr_7b_beta,wmdp_rephrasing_data_translated_german_bio_questions,0.6009426551,0.0137252407,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrasing_data_translated_hindi_bio_questions,0.4673998429,0.0139839778,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrasing_data_translated_korean_bio_questions,0.5428122545,0.0139623304,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrasing_data_translated_telugu_bio_questions,0.4446190102,0.0139275689,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrasing_data_translated_turkish_bio_questions,0.5577376277,0.0139200491,erasure,1273,0-shot
zephyr_7b_beta,wmdp_rephrasing_data_translated_vietnamese_bio_questions,0.5285592498,0.0145750949,erasure,1173,0-shot
zephyr_rmu,mmlu_abstract_algebra,0.2800000000,0.0448998886,erasure,100,0-shot
zephyr_rmu,mmlu_abstract_algebra,0.3200000000,0.0466476152,erasure,100,5-shot
zephyr_rmu,mmlu_anatomy,0.5777777778,0.0425093120,erasure,135,0-shot
zephyr_rmu,mmlu_anatomy,0.5629629630,0.0426905892,erasure,135,5-shot
zephyr_rmu,mmlu_astronomy,0.5921052632,0.0398613238,erasure,152,0-shot
zephyr_rmu,mmlu_astronomy,0.5855263158,0.0399576461,erasure,152,5-shot
zephyr_rmu,mmlu_business_ethics,0.5700000000,0.0495075752,erasure,100,0-shot
zephyr_rmu,mmlu_business_ethics,0.5500000000,0.0497493719,erasure,100,5-shot
zephyr_rmu,mmlu_clinical_knowledge,0.6377358491,0.0295263768,erasure,265,0-shot
zephyr_rmu,mmlu_clinical_knowledge,0.6679245283,0.0289307144,erasure,265,5-shot
zephyr_rmu,mmlu_college_biology,0.6597222222,0.0394835419,erasure,144,0-shot
zephyr_rmu,mmlu_college_biology,0.6875000000,0.0386260338,erasure,144,5-shot
zephyr_rmu,mmlu_college_chemistry,0.5000000000,0.0500000000,erasure,100,0-shot
zephyr_rmu,mmlu_college_chemistry,0.4700000000,0.0499099189,erasure,100,5-shot
zephyr_rmu,mmlu_college_computer_science,0.4500000000,0.0497493719,erasure,100,0-shot
zephyr_rmu,mmlu_college_computer_science,0.4800000000,0.0499599840,erasure,100,5-shot
zephyr_rmu,mmlu_college_mathematics,0.3600000000,0.0480000000,erasure,100,0-shot
zephyr_rmu,mmlu_college_mathematics,0.3900000000,0.0487749936,erasure,100,5-shot
zephyr_rmu,mmlu_college_medicine,0.5722543353,0.0376152803,erasure,173,0-shot
zephyr_rmu,mmlu_college_medicine,0.6242774566,0.0368213241,erasure,173,5-shot
zephyr_rmu,mmlu_college_physics,0.4215686275,0.0488944962,erasure,102,0-shot
zephyr_rmu,mmlu_college_physics,0.4117647059,0.0487304041,erasure,102,5-shot
zephyr_rmu,mmlu_computer_security,0.4000000000,0.0489897949,erasure,100,0-shot
zephyr_rmu,mmlu_computer_security,0.0600000000,0.0237486842,erasure,100,5-shot
zephyr_rmu,mmlu_conceptual_physics,0.5063829787,0.0326137458,erasure,235,0-shot
zephyr_rmu,mmlu_conceptual_physics,0.4978723404,0.0326161083,erasure,235,5-shot
zephyr_rmu,mmlu_econometrics,0.4298245614,0.0463657662,erasure,114,0-shot
zephyr_rmu,mmlu_econometrics,0.4122807018,0.0461029859,erasure,114,5-shot
zephyr_rmu,mmlu_electrical_engineering,0.5241379310,0.0414743261,erasure,145,0-shot
zephyr_rmu,mmlu_electrical_engineering,0.5241379310,0.0414743261,erasure,145,5-shot
zephyr_rmu,mmlu_elementary_mathematics,0.3730158730,0.0248740229,erasure,378,0-shot
zephyr_rmu,mmlu_elementary_mathematics,0.3862433862,0.0250427905,erasure,378,5-shot
zephyr_rmu,mmlu_formal_logic,0.4206349206,0.0439788174,erasure,126,0-shot
zephyr_rmu,mmlu_formal_logic,0.4285714286,0.0440866714,erasure,126,5-shot
zephyr_rmu,mmlu_global_facts,0.3500000000,0.0476969601,erasure,100,0-shot
zephyr_rmu,mmlu_global_facts,0.2200000000,0.0414246304,erasure,100,5-shot
zephyr_rmu,mmlu_high_school_biology,0.6935483871,0.0261841507,erasure,310,0-shot
zephyr_rmu,mmlu_high_school_biology,0.7129032258,0.0256949987,erasure,310,5-shot
zephyr_rmu,mmlu_high_school_chemistry,0.4581280788,0.0349698492,erasure,203,0-shot
zephyr_rmu,mmlu_high_school_chemistry,0.5172413793,0.0350722502,erasure,203,5-shot
zephyr_rmu,mmlu_high_school_computer_science,0.5800000000,0.0493558507,erasure,100,0-shot
zephyr_rmu,mmlu_high_school_computer_science,0.6400000000,0.0480000000,erasure,100,5-shot
zephyr_rmu,mmlu_high_school_european_history,0.5757575758,0.0384755562,erasure,165,0-shot
zephyr_rmu,mmlu_high_school_european_history,0.7454545455,0.0339118345,erasure,165,5-shot
zephyr_rmu,mmlu_high_school_geography,0.7424242424,0.0310774925,erasure,198,0-shot
zephyr_rmu,mmlu_high_school_geography,0.7272727273,0.0316504829,erasure,198,5-shot
zephyr_rmu,mmlu_high_school_government_and_politics,0.8238341969,0.0274221850,erasure,193,0-shot
zephyr_rmu,mmlu_high_school_government_and_politics,0.8134715026,0.0280391674,erasure,193,5-shot
zephyr_rmu,mmlu_high_school_macroeconomics,0.5871794872,0.0249306596,erasure,390,0-shot
zephyr_rmu,mmlu_high_school_macroeconomics,0.6025641026,0.0247800894,erasure,390,5-shot
zephyr_rmu,mmlu_high_school_mathematics,0.3259259259,0.0285253764,erasure,270,0-shot
zephyr_rmu,mmlu_high_school_mathematics,0.3370370370,0.0287674631,erasure,270,5-shot
zephyr_rmu,mmlu_high_school_microeconomics,0.6134453782,0.0315649355,erasure,238,0-shot
zephyr_rmu,mmlu_high_school_microeconomics,0.6890756303,0.0300035296,erasure,238,5-shot
zephyr_rmu,mmlu_high_school_physics,0.2781456954,0.0364646856,erasure,151,0-shot
zephyr_rmu,mmlu_high_school_physics,0.3443708609,0.0386681904,erasure,151,5-shot
zephyr_rmu,mmlu_high_school_psychology,0.7761467890,0.0178548146,erasure,545,0-shot
zephyr_rmu,mmlu_high_school_psychology,0.8110091743,0.0167700746,erasure,545,5-shot
zephyr_rmu,mmlu_high_school_statistics,0.5046296296,0.0340192325,erasure,216,0-shot
zephyr_rmu,mmlu_high_school_statistics,0.5509259259,0.0338437689,erasure,216,5-shot
zephyr_rmu,mmlu_high_school_us_history,0.6323529412,0.0337582741,erasure,204,0-shot
zephyr_rmu,mmlu_high_school_us_history,0.7892156863,0.0285562986,erasure,204,5-shot
zephyr_rmu,mmlu_high_school_world_history,0.6371308017,0.0312331064,erasure,237,0-shot
zephyr_rmu,mmlu_high_school_world_history,0.7383966245,0.0285490953,erasure,237,5-shot
zephyr_rmu,mmlu_human_aging,0.6502242152,0.0319355212,erasure,223,0-shot
zephyr_rmu,mmlu_human_aging,0.6188340807,0.0325230833,erasure,223,5-shot
zephyr_rmu,mmlu_human_sexuality,0.7022900763,0.0399502291,erasure,131,0-shot
zephyr_rmu,mmlu_human_sexuality,0.6641221374,0.0412647313,erasure,131,5-shot
zephyr_rmu,mmlu_international_law,0.7107438017,0.0412197347,erasure,121,0-shot
zephyr_rmu,mmlu_international_law,0.7272727273,0.0404874338,erasure,121,5-shot
zephyr_rmu,mmlu_jurisprudence,0.7037037037,0.0439385936,erasure,108,0-shot
zephyr_rmu,mmlu_jurisprudence,0.7777777778,0.0400045722,erasure,108,5-shot
zephyr_rmu,mmlu_logical_fallacies,0.6564417178,0.0371967072,erasure,163,0-shot
zephyr_rmu,mmlu_logical_fallacies,0.6993865031,0.0359144367,erasure,163,5-shot
zephyr_rmu,mmlu_machine_learning,0.5089285714,0.0472380258,erasure,112,0-shot
zephyr_rmu,mmlu_machine_learning,0.3482142857,0.0450159790,erasure,112,5-shot
zephyr_rmu,mmlu_management,0.7184466019,0.0443158437,erasure,103,0-shot
zephyr_rmu,mmlu_management,0.7378640777,0.0433344053,erasure,103,5-shot
zephyr_rmu,mmlu_marketing,0.8247863248,0.0248511675,erasure,234,0-shot
